,Date,Adv,Dec,Adv_Dec_Ratio,Adv_Dec_Ratio_Recalc,Mean_Adv_Dec_Ratio
0,2019-02-15,642,1158,0.55,0.5544041450777202,1.04471721263464
0,2019-02-18,583,1216,0.48,0.47944078947368424,1.0477512746368507
0,2019-02-19,1024,753,1.36,1.3598937583001327,1.0557515612923647
0,2019-02-20,1119,676,1.66,1.6553254437869822,1.0628668517853774
0,2019-02-21,1218,571,2.13,2.1330998248686517,1.0807699024358108
0,2019-02-22,1226,589,2.08,2.0814940577249574,1.0999315425812282
0,2019-02-25,1111,691,1.61,1.6078147612156295,1.1097859139696082
0,2019-02-26,610,1188,0.51,0.5134680134680135,1.1009742339510316
0,2019-02-27,849,955,0.89,0.8890052356020942,1.1064997329929316
0,2019-02-28,1076,697,1.54,1.5437589670014347,1.1190712574304684
0,2019-03-01,1432,380,3.77,3.768421052631579,1.1531012009983599
0,2019-03-05,1540,336,4.58,4.583333333333333,1.1931112067159126
0,2019-03-06,1246,617,2.02,2.0194489465153973,1.1646348101051174
0,2019-03-07,871,940,0.93,0.926595744680851,1.169880782924716
0,2019-03-08,800,1006,0.8,0.7952286282306164,1.1286956890153288
0,2019-03-11,1312,524,2.5,2.50381679389313,1.1322390115934353
0,2019-03-12,1193,645,1.85,1.8496124031007752,1.1235864594533636
0,2019-03-13,657,1184,0.55,0.5548986486486487,1.1262863231328326
0,2019-03-14,775,1056,0.73,0.7339015151515151,1.1296852461184492
0,2019-03-15,770,1069,0.72,0.7202993451824135,1.1332464927160912
0,2019-03-18,777,1073,0.72,0.7241379310344828,1.136802478768009
0,2019-03-19,963,882,1.09,1.0918367346938775,1.1355840939781956
0,2019-03-20,691,1160,0.6,0.5956896551724138,1.1369785918265163
0,2019-03-22,644,1192,0.54,0.540268456375839,1.134558214760056
0,2019-03-25,468,1403,0.33,0.33357091945830364,1.1068266385718084
0,2019-03-26,1039,809,1.28,1.284301606922126,1.1041710791424542
0,2019-03-27,857,988,0.87,0.8674089068825911,1.0931417085737183
0,2019-03-28,1174,642,1.83,1.8286604361370717,1.0919554958016457
0,2019-03-29,1042,792,1.32,1.3156565656565657,1.0871979510287637
0,2019-04-01,1303,557,2.34,2.3393177737881508,1.1010730564774884
0,2019-04-02,835,948,0.88,0.880801687763713,1.099813200051958
0,2019-04-03,620,1219,0.51,0.5086136177194421,1.0545050709961776
0,2019-04-04,696,1109,0.63,0.6275924256086565,1.0496475832097614
0,2019-04-05,1148,641,1.79,1.7909516380655226,1.0617091974925144
0,2019-04-08,700,1110,0.63,0.6306306306306306,1.0579598864462068
0,2019-04-09,800,995,0.8,0.8040201005025126,1.058135815994146
0,2019-04-10,771,1013,0.76,0.7611056268509379,1.0578791526180356
0,2019-04-11,811,976,0.83,0.8309426229508197,1.0590292698264305
0,2019-04-12,982,804,1.22,1.2213930348258706,1.0602278518866135
0,2019-04-15,1033,767,1.35,1.3468057366362451,1.0700033696900522
0,2019-04-16,896,891,1.01,1.005611672278339,1.0697966292699785
0,2019-04-18,543,1288,0.42,0.421583850931677,1.0675713185670617
0,2019-04-22,418,1418,0.29,0.2947813822284908,1.063999795372772
0,2019-04-23,738,1080,0.68,0.6833333333333333,1.0615505200104531
0,2019-04-24,991,797,1.24,1.2434127979924718,1.0686935520999667
0,2019-04-25,758,1036,0.73,0.7316602316602316,1.0661977923856643
0,2019-04-26,736,1053,0.7,0.6989553656220323,1.0625084047300317
0,2019-04-30,482,1404,0.34,0.3433048433048433,1.0544791890121368
0,2019-05-02,719,1110,0.65,0.6477477477477478,1.0525718928270629
0,2019-05-03,713,1099,0.65,0.6487716105550501,1.055451676056946
0,2019-05-06,574,1237,0.46,0.46402586903799514,1.057351721224194
0,2019-05-07,544,1260,0.43,0.43174603174603177,1.0539714838439567
0,2019-05-08,441,1370,0.32,0.3218978102189781,1.0548674378911638
0,2019-05-09,753,1044,0.72,0.7212643678160919,1.0383806596040066
0,2019-05-10,861,899,0.96,0.9577308120133482,1.0005624693318573
0,2019-05-13,350,1492,0.23,0.23458445040214476,0.986810390987214
0,2019-05-14,859,963,0.89,0.8920041536863966,0.9868178525667219
0,2019-05-15,657,1159,0.57,0.5668679896462467,0.9790082715936191
0,2019-05-16,846,959,0.88,0.8821689259645464,0.9750350890583929
0,2019-05-17,1022,774,1.32,1.3204134366925064,0.9677597713705234
0,2019-05-20,1516,334,4.54,4.538922155688622,1.0042764955617616
0,2019-05-21,605,1198,0.51,0.505008347245409,1.0050397200598566
0,2019-05-22,983,818,1.2,1.2017114914425429,1.0135354341960718
0,2019-05-23,800,990,0.81,0.8080808080808081,1.0142150565061292
0,2019-05-24,1449,362,4.0,4.002762430939226,1.0422899444971134
0,2019-05-27,1367,485,2.82,2.818556701030928,1.0529368118170204
0,2019-05-28,976,827,1.18,1.1801692865779927,1.0499308123751079
0,2019-05-29,680,1120,0.61,0.6071428571428571,1.0423820223673013
0,2019-05-30,866,932,0.93,0.9291845493562232,1.0471771681908966
0,2019-05-31,641,1195,0.54,0.5364016736401673,1.0477955635761724
0,2019-06-03,892,935,0.95,0.9540106951871657,1.0474476526109107
0,2019-06-04,781,1060,0.74,0.7367924528301887,1.0445480186107845
0,2019-06-06,469,1382,0.34,0.3393632416787265,1.038401672933377
0,2019-06-07,710,1125,0.63,0.6311111111111111,1.037917308078418
0,2019-06-10,701,1143,0.61,0.6132983377077865,1.0341180115457895
0,2019-06-11,815,1020,0.8,0.7990196078431373,1.0348614032977705
0,2019-06-12,694,1124,0.62,0.6174377224199288,1.0352925967049074
0,2019-06-13,590,1226,0.48,0.4812398042414356,1.0220286831415983
0,2019-06-14,520,1289,0.4,0.4034134988363072,1.0158662863380539
0,2019-06-17,413,1444,0.29,0.28601108033240996,1.0126390450030704
0,2019-06-18,649,1193,0.54,0.5440067057837384,1.0138352096218834
0,2019-06-19,462,1390,0.33,0.33237410071942447,1.0126920685612264
0,2019-06-20,1132,701,1.61,1.6148359486447932,1.0245156692052304
0,2019-06-21,899,920,0.98,0.9771739130434782,1.0279779954745285
0,2019-06-24,761,1058,0.72,0.719281663516068,1.0301538341809964
0,2019-06-25,966,830,1.16,1.163855421686747,1.0385254267459465
0,2019-06-26,1083,705,1.54,1.5361702127659576,1.0515103564225594
0,2019-06-27,1062,737,1.44,1.440976933514247,1.0577373846409506
0,2019-06-28,822,974,0.84,0.8439425051334702,1.0540436407650349
0,2019-07-01,909,908,1.0,1.001101321585903,1.0505809697703679
0,2019-07-02,836,951,0.88,0.879074658254469,1.050858202839399
0,2019-07-03,958,813,1.18,1.1783517835178352,1.0593252102203594
0,2019-07-04,920,863,1.07,1.0660486674391656,1.0656293389669649
0,2019-07-05,468,1317,0.36,0.3553530751708428,1.0620864036250723
0,2019-07-08,351,1488,0.24,0.23588709677419356,1.050800537750709
0,2019-07-09,882,919,0.96,0.9597388465723613,1.0554433432271677
0,2019-07-10,593,1192,0.5,0.4974832214765101,1.0562072439561743
0,2019-07-11,931,841,1.11,1.1070154577883473,1.060620016918459
0,2019-07-12,898,895,1.0,1.0033519553072625,1.0645155436399905
0,2019-07-15,605,1241,0.49,0.48751007252215955,1.060420056129918
0,2019-07-16,871,952,0.91,0.9149159663865546,1.0640251743430063
0,2019-07-17,876,931,0.94,0.9409237379162191,1.0686400038274315
0,2019-07-18,438,1372,0.32,0.31924198250728864,1.058233486069503
0,2019-07-19,403,1449,0.28,0.2781228433402346,1.0444614600650357
0,2019-07-22,541,1283,0.42,0.421667965705378,1.027347141473403
0,2019-07-23,925,913,1.01,1.013143483023001,1.0166636357263834
0,2019-07-24,566,1260,0.45,0.4492063492063492,1.0050775516062906
0,2019-07-25,809,1021,0.79,0.7923604309500489,1.0078664757811109
0,2019-07-26,994,816,1.22,1.2181372549019607,1.0111577959741096
0,2019-07-29,488,1341,0.36,0.3639075316927666,0.9993592816210228
0,2019-07-30,346,1514,0.23,0.2285336856010568,0.9639604079507176
0,2019-07-31,853,988,0.86,0.8633603238866396,0.9267606778562506
0,2019-08-01,531,1291,0.41,0.4113090627420604,0.9106792790185173
0,2019-08-02,793,1013,0.78,0.7828232971372162,0.909241554543081
0,2019-08-05,497,1354,0.37,0.3670605612998523,0.9049598738737733
0,2019-08-06,1329,498,2.67,2.6686746987951806,0.9066084529227939
0,2019-08-07,854,974,0.88,0.8767967145790554,0.8968802960375767
0,2019-08-08,1057,742,1.42,1.4245283018867925,0.9055765925699581
0,2019-08-09,1170,633,1.85,1.8483412322274881,0.9167209897407179
0,2019-08-13,546,1277,0.43,0.42756460454189504,0.9137936423343127
0,2019-08-14,988,817,1.21,1.2093023255813953,0.9186452862797817
0,2019-08-16,870,944,0.92,0.9216101694915254,0.9169430206277583
0,2019-08-19,955,889,1.07,1.0742407199100112,0.9217285312751342
0,2019-08-20,641,1185,0.54,0.5409282700421941,0.9217351294117977
0,2019-08-21,452,1398,0.32,0.32331902718168815,0.9216326104890317
0,2019-08-22,348,1521,0.23,0.22879684418145957,0.911077562861625
0,2019-08-23,1044,802,1.3,1.3017456359102244,0.9154209301519013
0,2019-08-26,1344,490,2.74,2.742857142857143,0.924562897219102
0,2019-08-27,1297,516,2.51,2.5135658914728682,0.936541990477265
0,2019-08-28,691,1145,0.6,0.6034934497816594,0.9191837472372001
0,2019-08-29,640,1188,0.54,0.5387205387205387,0.9157629357467684
0,2019-08-30,1038,762,1.36,1.3622047244094488,0.9242988468136685
0,2019-09-03,544,1259,0.43,0.43208895949166004,0.9223438121524985
0,2019-09-04,936,852,1.1,1.0985915492957747,0.9154202112648011
0,2019-09-05,1161,640,1.81,1.8140625,0.9272545299584947
0,2019-09-06,1195,618,1.93,1.9336569579288025,0.9385508985327575
0,2019-09-09,1187,639,1.86,1.8575899843505477,0.9495157421077538
0,2019-09-11,1378,484,2.85,2.847107438016529,0.9696773902584107
0,2019-09-12,990,871,1.14,1.1366245694603903,0.968829705604756
0,2019-09-13,1157,678,1.71,1.7064896755162242,0.9724265449935559
0,2019-09-16,985,860,1.15,1.1453488372093024,0.9738239166428653
0,2019-09-17,516,1328,0.39,0.3885542168674699,0.9734936203022234
0,2019-09-18,921,889,1.04,1.0359955005624297,0.9809057614855626
0,2019-09-19,408,1405,0.29,0.29039145907473307,0.9769763427429767
0,2019-09-20,1389,488,2.85,2.846311475409836,0.9930053295171504
0,2019-09-23,1236,630,1.96,1.9619047619047618,1.0053077748195955
0,2019-09-24,811,1026,0.79,0.7904483430799221,1.0062227045941745
0,2019-09-25,497,1343,0.37,0.37006701414743115,1.0064903263026004
0,2019-09-26,986,836,1.18,1.1794258373205742,1.0118071071983286
0,2019-09-27,651,1181,0.55,0.5512277730736664,1.0108316688235148
0,2019-09-30,518,1369,0.38,0.3783783783783784,1.0099751939169186
0,2019-10-01,389,1472,0.26,0.2642663043478261,1.0083003966429367
0,2019-10-03,702,1133,0.62,0.6195939982347749,1.0112773585230945
0,2019-10-04,671,1178,0.57,0.5696095076400679,1.0097608099213344
0,2019-10-07,608,1245,0.49,0.4883534136546185,1.005067035937747
0,2019-10-09,986,862,1.14,1.1438515081206497,1.0141597065149321
0,2019-10-10,644,1188,0.54,0.5420875420875421,1.0106605403989435
0,2019-10-11,879,952,0.92,0.9233193277310925,1.014225053779792
0,2019-10-14,919,914,1.01,1.0054704595185995,1.0154580691153325
0,2019-10-15,855,955,0.9,0.8952879581151832,1.0112068143295594
0,2019-10-16,833,996,0.84,0.8363453815261044,0.9741810465879341
0,2019-10-17,1125,707,1.59,1.5912305516265912,0.985043268631746
0,2019-10-18,1304,517,2.52,2.5222437137330753,0.9982485908546513
0,2019-10-22,912,942,0.97,0.9681528662420382,0.9998493114362635
0,2019-10-23,911,910,1.0,1.001098901098901,0.9698326761378603
0,2019-10-24,775,1030,0.75,0.7524271844660194,0.9491713809722111
0,2019-10-25,746,1018,0.73,0.7328094302554028,0.9446977824089854
0,2019-10-27,1329,380,3.5,3.4973684210526317,0.9736000380480831
0,2019-10-29,1076,773,1.39,1.391979301423027,0.9782279855687511
0,2019-10-30,1030,792,1.3,1.3005050505050506,0.9858690193373999
0,2019-10-31,1138,690,1.65,1.6492753623188405,0.9928216660087168
0,2019-11-01,1074,791,1.36,1.3577749683944373,0.9990314911643593
0,2019-11-04,1075,774,1.39,1.3888888888888888,1.0095267476364609
0,2019-11-05,690,1147,0.6,0.6015693112467306,1.009231329637817
0,2019-11-06,891,940,0.95,0.9478723404255319,1.0125770696649945
0,2019-11-07,945,884,1.07,1.0690045248868778,1.015276918835432
0,2019-11-08,684,1134,0.6,0.6031746031746031,1.0151342876429785
0,2019-11-11,882,954,0.92,0.9245283018867925,1.0195671726194322
0,2019-11-13,679,1175,0.58,0.5778723404255319,1.0213117610353244
0,2019-11-14,711,1133,0.63,0.6275375110326566,1.0247270253423268
0,2019-11-15,844,1042,0.81,0.8099808061420346,1.02738676634591
0,2019-11-18,847,1019,0.83,0.831207065750736,1.0323750959962228
0,2019-11-19,855,987,0.87,0.8662613981762918,1.024889350491538
0,2019-11-20,886,967,0.92,0.9162357807652534,1.0242799691687556
0,2019-11-21,730,1099,0.66,0.6642402183803457,1.0237295547173983
0,2019-11-22,846,961,0.88,0.8803329864724245,1.0208943303652551
0,2019-11-25,1105,768,1.44,1.4388020833333333,1.019920649070929
0,2019-11-26,753,1098,0.69,0.6857923497267759,1.0123688032330542
0,2019-11-27,932,894,1.04,1.0425055928411633,1.0143544341101312
0,2019-11-28,971,869,1.12,1.1173762945914845,1.015517183840187
0,2019-11-29,876,934,0.94,0.9379014989293362,1.0161054522469357
0,2019-12-02,711,1134,0.63,0.626984126984127,1.0105917756815987
0,2019-12-03,573,1264,0.45,0.45332278481012656,1.0044645168553081
0,2019-12-04,992,839,1.18,1.1823599523241954,1.0127345856268417
0,2019-12-05,791,1033,0.77,0.7657308809293321,1.0180330234683932
0,2019-12-06,527,1316,0.4,0.4004559270516717,1.0124401942731862
0,2019-12-09,735,1116,0.66,0.6586021505376344,1.0140513835637974
0,2019-12-10,500,1357,0.37,0.36845983787767134,1.006665827364691
0,2019-12-11,696,1123,0.62,0.6197684772929652,1.0028299925845479
0,2019-12-12,1081,744,1.45,1.4529569892473118,1.0124844617517994
0,2019-12-13,1197,629,1.9,1.90302066772655,1.0223655087651993
0,2019-12-16,831,1035,0.8,0.8028985507246377,1.0209852568932833
0,2019-12-17,1073,755,1.42,1.4211920529801325,1.032004757598012
0,2019-12-18,856,966,0.89,0.8861283643892339,1.0380848128085018
0,2019-12-19,930,863,1.08,1.0776361529548089,1.044644494680996
0,2019-12-20,888,938,0.95,0.9466950959488273,1.0439800108102544
0,2019-12-23,826,1020,0.81,0.8098039215686275,1.0475859865338772
0,2019-12-24,828,999,0.83,0.8288288288288288,1.047950670512665
0,2019-12-26,987,852,1.16,1.158450704225352,1.047353805005899
0,2019-12-27,1137,703,1.62,1.6173541963015647,1.0598882716519868
0,2019-12-30,1089,778,1.4,1.3997429305912596,1.071600364101889
0,2019-12-31,962,854,1.13,1.126463700234192,1.0742313978653646
0,2020-01-01,1021,759,1.35,1.3451910408432148,1.083570217646376
0,2020-01-02,1356,482,2.81,2.8132780082987554,1.1038747647579914
0,2020-01-03,879,973,0.9,0.9033915724563206,1.109238074869556
0,2020-01-06,360,1502,0.24,0.2396804260985353,1.0849481321425896
0,2020-01-07,1248,578,2.16,2.1591695501730106,1.0977718604985292
0,2020-01-08,725,1109,0.65,0.6537421100090172,1.0900639985797513
0,2020-01-09,1372,475,2.89,2.888421052631579,1.1004647967837924
0,2020-01-10,1024,811,1.26,1.2626387176325524,1.108815537914699
0,2020-01-13,1207,665,1.82,1.8150375939849623,1.1148728905987346
0,2020-01-14,1072,755,1.42,1.4198675496688742,1.1198554644005079
0,2020-01-15,1090,742,1.47,1.4690026954177897,1.123803084155586
0,2020-01-16,1083,750,1.44,1.444,1.132833801455164
0,2020-01-17,946,886,1.07,1.0677200902934538,1.1402778120862815
0,2020-01-20,626,1225,0.51,0.5110204081632653,1.1431000477260995
0,2020-01-21,787,1055,0.75,0.7459715639810427,1.1375423070068078
0,2020-01-22,737,1097,0.67,0.6718322698268003,1.1168320582765043
0,2020-01-23,1078,752,1.43,1.4335106382978724,1.1060315057447543
0,2020-01-24,1064,766,1.39,1.3890339425587468,1.1138869106725253
0,2020-01-27,761,1100,0.69,0.6918181818181818,1.1154178871035016
0,2020-01-28,619,1234,0.5,0.5016207455429498,1.1068120473148368
0,2020-01-29,994,842,1.18,1.180522565320665,1.1142963833731268
0,2020-01-30,532,1314,0.4,0.4048706240487062,1.107359174120656
0,2020-01-31,670,1127,0.59,0.5944986690328306,1.0951635358109844
0,2020-02-01,371,1426,0.26,0.2601683029453015,1.0784286492611495
0,2020-02-03,710,1151,0.62,0.6168549087749783,1.0660212985053936
0,2020-02-04,1262,558,2.26,2.261648745519713,1.0601667115804256
0,2020-02-05,1032,791,1.3,1.3046776232616941,1.0618472421184386
0,2020-02-06,1063,764,1.39,1.3913612565445026,1.0586959579287214
0,2020-02-07,923,892,1.03,1.0347533632286996,1.0575900031889154
0,2020-02-10,672,1197,0.56,0.5614035087719298,1.05931849610796
0,2020-02-11,800,1022,0.78,0.7827788649706457,1.0567863297520421
0,2020-02-12,722,1109,0.65,0.6510369702434626,1.0603927848637293
0,2020-02-13,805,1018,0.79,0.7907662082514735,1.0398373321921457
0,2020-02-14,639,1204,0.53,0.5307308970099668,1.0255255935431977
0,2020-02-17,548,1324,0.41,0.41389728096676737,1.0217600829220663
0,2020-02-18,631,1236,0.51,0.5105177993527508,1.0231645907741196
0,2020-02-19,1188,634,1.87,1.8738170347003154,1.0301085027479169
0,2020-02-20,929,906,1.03,1.0253863134657837,1.034850088151838
0,2020-02-24,478,1382,0.35,0.3458755426917511,1.0345250597949718
0,2020-02-25,683,1153,0.59,0.5923677363399826,1.0378060741148933
0,2020-02-26,557,1289,0.43,0.4321179208688906,1.0359313133412344
0,2020-02-27,589,1240,0.48,0.475,1.0349852182648338
0,2020-02-28,233,1654,0.14,0.14087061668681983,1.031510390295156
0,2020-03-02,671,1178,0.57,0.5696095076400679,1.0257679702903502
0,2020-03-03,1007,829,1.21,1.2147165259348613,1.0324942601288232
0,2020-03-04,511,1384,0.37,0.36921965317919075,1.0269532633833043
0,2020-03-05,968,872,1.11,1.110091743119266,1.027999476219311
0,2020-03-06,378,1535,0.25,0.24625407166123778,1.0215091373547713
0,2020-03-09,260,1690,0.15,0.15384615384615385,1.014684145077972
0,2020-03-11,785,1097,0.72,0.715587967183227,1.0059277192335383
0,2020-03-12,141,1835,0.08,0.0768392370572207,0.9814736744667798
0,2020-03-13,952,932,1.02,1.0214592274678111,0.9820067380790374
0,2020-03-16,309,1640,0.19,0.18841463414634146,0.9738798954095118
0,2020-03-17,583,1314,0.44,0.4436834094368341,0.9707924576592201
0,2020-03-18,248,1674,0.15,0.14814814814814814,0.9649458448381474
0,2020-03-19,401,1515,0.26,0.2646864686468647,0.9326190253140898
0,2020-03-20,1156,725,1.59,1.5944827586206896,0.9346440598860665
0,2020-03-23,107,1777,0.06,0.06021384355655599,0.9222411478165814
0,2020-03-24,783,1053,0.74,0.7435897435897436,0.9131842916292905
0,2020-03-25,1070,718,1.49,1.49025069637883,0.9145090489091343
0,2020-03-26,1268,548,2.31,2.3138686131386863,0.9237588461516324
0,2020-03-27,1028,811,1.27,1.2675709001233046,0.9304188620403981
0,2020-03-30,667,1171,0.57,0.569598633646456,0.9266361249726073
0,2020-03-31,1341,497,2.7,2.698189134808853,0.942927971071827
0,2020-04-01,938,864,1.09,1.0856481481481481,0.9477527065215626
0,2020-04-03,944,877,1.08,1.0763968072976056,0.9492713915756706
0,2020-04-07,1555,337,4.61,4.614243323442136,0.9896351014058368
0,2020-04-08,1217,627,1.94,1.940988835725678,1.002769614652767
0,2020-04-09,1522,322,4.73,4.726708074534161,1.0419368873366883
0,2020-04-13,928,917,1.01,1.0119956379498365,1.0437447730586793
0,2020-04-15,1213,650,1.87,1.866153846153846,1.0537436975384549
0,2020-04-16,1341,488,2.75,2.747950819672131,1.0720608479275235
0,2020-04-17,1398,446,3.13,3.1345291479820627,1.0967637372235408
0,2020-04-20,1157,723,1.6,1.6002766251728908,1.1039631736105455
0,2020-04-21,503,1345,0.37,0.37397769516728624,1.0933149297288849
0,2020-04-22,960,868,1.11,1.1059907834101383,1.0975169140657186
0,2020-04-23,1193,650,1.84,1.8353846153846154,1.105445704291153
0,2020-04-24,541,1328,0.41,0.40737951807228917,1.098345736525961
0,2020-04-27,1085,762,1.42,1.4238845144356955,1.1032055666810248
0,2020-04-28,986,830,1.19,1.1879518072289157,1.1088152434834726
0,2020-04-29,1144,696,1.64,1.6436781609195403,1.1207187972445667
0,2020-04-30,1095,732,1.5,1.4959016393442623,1.1238542141147674
0,2020-05-04,412,1439,0.29,0.2863099374565671,1.1190600046800396
0,2020-05-05,597,1217,0.49,0.4905505341002465,1.1199609507505255
0,2020-05-06,821,981,0.84,0.836901121304791,1.121743940458197
0,2020-05-07,794,995,0.8,0.7979899497487437,1.1260392415769076
0,2020-05-08,724,1084,0.67,0.6678966789667896,1.126520523593646
0,2020-05-11,859,968,0.89,0.887396694214876,1.1208649206433217
0,2020-05-12,684,1103,0.62,0.6201269265639165,1.1080359832316953
0,2020-05-13,1331,472,2.82,2.819915254237288,1.128206150266822
0,2020-05-14,703,1086,0.65,0.647329650092081,1.1204675262379413
0,2020-05-15,837,945,0.89,0.8857142857142857,1.1204633854511918
0,2020-05-18,390,1462,0.27,0.2667578659370725,1.1123546025810145
0,2020-05-19,788,982,0.8,0.8024439918533605,1.1109120915400599
0,2020-05-20,1056,707,1.49,1.4936350777934937,1.1177504031023084
0,2020-05-21,1049,721,1.45,1.4549237170596394,1.1240113519846167
0,2020-05-22,667,1103,0.6,0.6047144152311876,1.1184739890946749
0,2020-05-26,904,892,1.01,1.0134529147982063,1.1124349762796413
0,2020-05-27,1064,715,1.49,1.4881118881118882,1.1133186658548475
0,2020-05-28,1264,537,2.35,2.3538175046554937,1.1255922038990607
0,2020-05-29,1163,632,1.84,1.8401898734177216,1.1305421922248058
0,2020-06-01,1506,349,4.32,4.315186246418338,1.1455612746060015
0,2020-06-02,1382,459,3.01,3.0108932461873636,1.166636291343312
0,2020-06-03,1279,586,2.18,2.18259385665529,1.1860654256488796
0,2020-06-04,943,889,1.06,1.0607424071991,1.1750811542191404
0,2020-06-05,1588,312,5.09,5.089743589743589,1.2194411690164861
0,2020-06-08,1301,607,2.14,2.14332784184514,1.2119902369086217
0,2020-06-09,773,1135,0.68,0.681057268722467,1.206174422419521
0,2020-06-10,1155,740,1.56,1.5608108108108107,1.2036321545877793
0,2020-06-11,662,1199,0.55,0.5521267723102585,1.1949547468141932
0,2020-06-12,952,910,1.05,1.0461538461538462,1.1907262583215539
0,2020-06-15,923,973,0.95,0.9486125385405961,1.1857723837069598
0,2020-06-16,847,1036,0.82,0.8175675675675675,1.183270858479701
0,2020-06-17,1027,838,1.23,1.2255369928400954,1.1904160243264692
0,2020-06-18,1407,455,3.09,3.0923076923076924,1.2138793856097356
0,2020-06-19,1295,584,2.22,2.2174657534246576,1.2293357204457143
0,2020-06-22,1376,561,2.45,2.4527629233511585,1.2395282432962471
0,2020-06-23,1388,512,2.71,2.7109375,1.2527472788706597
0,2020-06-24,775,1121,0.69,0.6913470115967886,1.2527425671684458
0,2020-06-25,1034,850,1.22,1.2164705882352942,1.2598910655953692
0,2020-06-26,1116,770,1.45,1.4493506493506494,1.2625793464356692
0,2020-06-29,713,1210,0.59,0.5892561983471074,1.264423202178653
0,2020-06-30,801,1080,0.74,0.7416666666666667,1.2658948821549914
0,2020-07-01,1054,864,1.22,1.2199074074074074,1.2754922731996126
0,2020-07-02,1137,748,1.52,1.5200534759358288,1.2845242588712211
0,2020-07-03,892,1002,0.89,0.8902195608782435,1.2708099670248063
0,2020-07-06,1160,771,1.5,1.5045395590142672,1.272808586382332
0,2020-07-07,920,1004,0.92,0.9163346613545816,1.2680583204304328
0,2020-07-08,812,1107,0.73,0.7335140018066847,1.2650459268162126
0,2020-07-09,1019,858,1.19,1.1876456876456876,1.2713083486049501
0,2020-07-10,618,1268,0.49,0.48738170347003157,1.2683543769899441
0,2020-07-13,777,1134,0.69,0.6851851851851852,1.2686958591393613
0,2020-07-14,459,1427,0.32,0.32165381920112124,1.264004735248858
0,2020-07-15,745,1137,0.66,0.6552330694810906,1.265249756973569
0,2020-07-16,758,1115,0.68,0.6798206278026906,1.2679089904419283
0,2020-07-17,1233,625,1.97,1.9728,1.2825318124484009
0,2020-07-20,1140,784,1.45,1.4540816326530612,1.2783344584279284
0,2020-07-21,1030,848,1.21,1.2146226415094339,1.2802268217083648
0,2020-07-22,781,1116,0.7,0.6998207885304659,1.2837662741667517
0,2020-07-23,1036,820,1.26,1.2634146341463415,1.2904767431448152
0,2020-07-24,684,1190,0.57,0.5747899159663865,1.2919034630957904
0,2020-07-27,532,1370,0.39,0.3883211678832117,1.2910366747746227
0,2020-07-28,930,939,0.99,0.9904153354632588,1.299532121962387
0,2020-07-29,996,869,1.15,1.14614499424626,1.3052974768284489
